species,address,latitude,longitude
New Zealand Xmas Tree,95 SEACLIFF AVE,37.7887910778243,-122.486864535179
Brisbane Box,850 Jones St,37.7862436951175,-122.440076605796
Cherry Plum,322 Ritch St,37.7792973266569,-122.394444280578
Brisbane Box,4250X 03rd St,37.7391651289337,-122.389324913037
Brisbane Box,500X Gough St,37.7779979152285,-122.423471875003
New Zealand Xmas Tree,1701 Broadway,37.7954032932825,-122.425342275529
Swamp Myrtle,1301 Eugenia Ave,37.7403105467896,-122.413068446048
New Zealand Xmas Tree,299X Cambridge St,37.7278823207912,-122.418926882581
Swamp Myrtle,1951 Quesada Ave,37.7359749889588,-122.396197995467
New Zealand Xmas Tree,1633 Pacheco St,37.7503633087611,-122.47787533425
New Zealand Xmas Tree,214 Minerva St,37.7158256738269,-122.459649028895
Brisbane Box,2220 Ingalls St,37.7252605945934,-122.387556947253
Cherry Plum,1243 19th St,37.7613143247209,-122.395267114398
New Zealand Xmas Tree,2900 Geary Blvd,37.7821863836314,-122.450622645985
Swamp Myrtle,119 Clipper St,37.7491965824784,-122.427643477617
Brisbane Box,1049 Stanyan St,37.7647807444508,-122.452709085163
New Zealand Xmas Tree,3819 21st St,37.7561313608764,-122.432774933911
Cherry Plum,893 Wisconsin St,37.7561637697656,-122.398738183626
Cherry Plum,500 Corbett Ave,37.7577735947767,-122.444658701666
Brisbane Box,1445 Innes Ave,37.737723357346,-122.386044263748
Brisbane Box,30 Chestnut St,37.8049654734371,-122.404050513114
New Zealand Xmas Tree,2487 38th Ave,37.7406872745154,-122.496022589842
Swamp Myrtle,2194 26th Ave,37.7466320110547,-122.483397789712
Swamp Myrtle,5700 Mission St,37.7101177815644,-122.449721490093
Sycamore: London Plane,500X The Embarcadero,37.7992817461076,-122.397567846492
Brisbane Box,21 San Monica Way,37.7389023002031,-122.465186343994
Cherry Plum,423 Faxon Ave,37.7222713753205,-122.460315822439
Brisbane Box,1486 Innes Ave,37.7383508053301,-122.386746549719
Swamp Myrtle,3900 Balboa St,37.7756295936656,-122.500882510539
Cherry Plum,52 Robblee Ave,37.7356895369409,-122.399178778585
Swamp Myrtle,1233 45th Ave,37.7635542250983,-122.505153861082
New Zealand Xmas Tree,7 Clarendon Ave,37.7588804588858,-122.449275645351
New Zealand Xmas Tree,3090 Pacific Ave,37.7919776973733,-122.446033438298
New Zealand Xmas Tree,101 26th Ave,37.7886149406787,-122.486945017294
Sycamore: London Plane,2557 California St,37.7884811034063,-122.436505568326
New Zealand Xmas Tree,1422 18th Ave,37.7613008451159,-122.475803544713
New Zealand Xmas Tree,401 Taraval St,37.743192266026,-122.470450333135
Cherry Plum,163 Downey St,37.7659562069265,-122.447034158921
Brisbane Box,205 13th St,37.7697365039652,-122.417760336994
Cherry Plum,139 Tingley St,37.7297229344427,-122.43459088726
Brisbane Box,351 09th St,37.7731170407572,-122.410588595525
Swamp Myrtle,121 Silliman St,37.7308562744968,-122.406295890052
Cherry Plum,769 Joost Ave,37.7321831815324,-122.45263017562
Swamp Myrtle,3695X 24th St,37.7518559035882,-122.425058847152
Swamp Myrtle,2025 Broderick St,37.7891808246794,-122.44246038864
Sycamore: London Plane,1130 Sacramento St,37.7927434997615,-122.411532302368
Swamp Myrtle,1321 Sunnydale Ave,37.7115308869208,-122.414930087648
Sycamore: London Plane,395 Lily St,37.7738653980353,-122.427324279619
New Zealand Xmas Tree,95 Seacliff Ave,37.7888117689955,-122.486746418233
Sycamore: London Plane,850x Bryant St,37.7754180474052,-122.404363174614
Sycamore: London Plane,1740 Market St,37.7725064046863,-122.422828415906
Sycamore: London Plane,2514 Green St,37.7955094924188,-122.440899377827
Sycamore: London Plane,110X Whitney Young Cir,37.736255534298,-122.385926606914
Sycamore: London Plane,75 Howard St,37.7916761533754,-122.391785881413
New Zealand Xmas Tree,2053 Ellis St,37.7813396684229,-122.439964050414
Brisbane Box,838X MISSION ST,37.7839111917985,-122.405570835545
Swamp Myrtle,1307 Waller St,37.7692145145226,-122.445215277932
Swamp Myrtle,552 14th St,37.7679923530051,-122.425736005029
New Zealand Xmas Tree,324 Point Lobos Ave,37.7799969439006,-122.506592358164
Cherry Plum,629 10th Ave,37.7764561494608,-122.46833520393
Swamp Myrtle,87 Douglass St,37.7624550266104,-122.439444261258
New Zealand Xmas Tree,1930 Eddy St,37.7805761758993,-122.439557004629
New Zealand Xmas Tree,841 Ocean Ave,37.7228494448219,-122.450566534933
New Zealand Xmas Tree,291 18th Ave,37.7825551838187,-122.477478543034
Sycamore: London Plane,600 Townsend St,37.7714330512128,-122.402258748866
Brisbane Box,1499 Guerrero St,37.7471791024932,-122.422288175473
New Zealand Xmas Tree,282 31st Ave,37.7839259447618,-122.491379896262
Cherry Plum,1620 Montgomery St,37.804050345434,-122.404938924734
Swamp Myrtle,618 Buchanan St,37.7756480927458,-122.427699936535
Brisbane Box,1 Ardath Ct,37.7341609646599,-122.382122877889
New Zealand Xmas Tree,2200 HAYES ST,37.7731365175856,-122.453479795748
Sycamore: London Plane,1790 Broadway,37.7954441081175,-122.426471526344
Cherry Plum,3245 Clay St,37.7890882979288,-122.446505922306
New Zealand Xmas Tree,2990 Broadway,37.7929111360792,-122.446168490398
New Zealand Xmas Tree,315 Green St,37.7999907575129,-122.404598698471
Cherry Plum,2 Issleib Ave,37.7284925198065,-122.398176003013
Brisbane Box,205 Jones St,37.7832288640692,-122.41252467367
New Zealand Xmas Tree,1600 Diamond St,37.7445973532932,-122.435796922202
Sycamore: London Plane,2650 Mason St,37.8084747060674,-122.414174852603
Sycamore: London Plane,1401X Divisadero St,37.7827205704951,-122.439458398161
Brisbane Box,1501 Valencia St,37.7485592509044,-122.420209640461
Sycamore: London Plane,3201 Mission St,37.7454518222762,-122.419851828908
Sycamore: London Plane,3315 24th St,37.7521507168846,-122.418911023927
New Zealand Xmas Tree,65X Roosevelt Way,37.7666242224677,-122.437391062265
Cherry Plum,706 Edinburg St,37.7180259181087,-122.434534557618
New Zealand Xmas Tree,2563 16th Ave,37.7401671094246,-122.472364684003
Sycamore: London Plane,833 Jamestown Ave,37.7166342161119,-122.390516776389
Brisbane Box,80 Harrison St,37.7894176395637,-122.38887995385
Brisbane Box,2800 03rd St,37.7535961711496,-122.387961433068
Sycamore: London Plane,4832 California St,37.7846691856525,-122.469433474325
New Zealand Xmas Tree,1198 Gilman Ave,37.7203756614272,-122.39176255443
Sycamore: London Plane,350X The Embarcadero,37.7980602547356,-122.396359500707
Sycamore: London Plane,2709 Jackson St,37.7916781853368,-122.440188736238
Sycamore: London Plane,8 Rivoli St,37.7627022700225,-122.448157582116
New Zealand Xmas Tree,1999X Alemany Blvd,37.7199157548074,-122.439549883589
Swamp Myrtle,3857 22nd St,37.7544806554781,-122.433427835072
New Zealand Xmas Tree,1703X Sunset Blvd,37.7552198878299,-122.495185956691
Swamp Myrtle,2274 45th Ave,37.7441784094816,-122.503625338719
Cherry Plum,1756-1758 Bay St,37.8028441750767,-122.43595801776
New Zealand Xmas Tree,215 Farallones St,37.7139796610332,-122.459618329087
Swamp Myrtle,279X Ocean Ave,37.7230762793257,-122.441982968035
Swamp Myrtle,614 20th Ave,37.7761834147608,-122.47899954663
Cherry Plum,1848 Buchanan St,37.7871677703016,-122.430033592456
Sycamore: London Plane,1785 Turk St,37.7796255698632,-122.438444968452
Swamp Myrtle,475 Page St,37.7732303365648,-122.428662032831
Cherry Plum,152 Venus St,37.730847417966,-122.397973948736
Cherry Plum,534 04th St,37.7790327294989,-122.397541189965
Sycamore: London Plane,656 Pine St,37.7914278596546,-122.406861916994
Sycamore: London Plane,475 03rd Ave,37.7797020236982,-122.461041562937
Swamp Myrtle,3505 17th St,37.7630872494654,-122.424107567979
New Zealand Xmas Tree,74 Coleridge St,37.7446016190674,-122.419242332383
Swamp Myrtle,480 Funston Ave,37.7791841248617,-122.47159722389
Cherry Plum,586 Prentiss St,37.7359974954785,-122.412418957568
Brisbane Box,2573 03rd St,37.7567110809715,-122.387994547912
New Zealand Xmas Tree,30 Powell St,37.7849689586942,-122.407715100279
Sycamore: London Plane,1250 Lyon St,37.7821946131222,-122.444025514373
Brisbane Box,,37.7928819736725,-122.480907237859
Brisbane Box,638 19th St,37.7618532749442,-122.388981866359
Sycamore: London Plane,2428 Hyde St,37.8030967092137,-122.41975016965
New Zealand Xmas Tree,3261 23rd St,37.7538295640971,-122.417699168582
New Zealand Xmas Tree,20x DE BOOM ST,37.7830066040332,-122.392492594241
Swamp Myrtle,1844 Greenwich St,37.7997551288643,-122.430050776817
New Zealand Xmas Tree,120 Lathrop Ave,37.7108977578975,-122.40065382052
Sycamore: London Plane,1407 Van Ness Ave,37.7886923983802,-122.422148937624
Brisbane Box,342 08th St,37.7738779706193,-122.408842806955
Swamp Myrtle,376X Shotwell St,37.762395639966,-122.416184614422
Swamp Myrtle,2360 Mason St,37.8052924087646,-122.413477585873
Sycamore: London Plane,432 Buchanan St,37.7741517134733,-122.427406377917
Sycamore: London Plane,863 Waller St,37.770109850805,-122.438097760312
Cherry Plum,1446 15th Ave,37.7610071175252,-122.47250762303
New Zealand Xmas Tree,2900 Divisadero St,37.7966598871931,-122.442084343421
Brisbane Box,1766X Fell St,37.7729217790125,-122.447045463978
Brisbane Box,1401 Cesar Chavez St,37.7498670315541,-122.392836263991
New Zealand Xmas Tree,3909 17th St,37.7624526373256,-122.433216689906
Cherry Plum,136 Lawton St,37.7585918933575,-122.464188041864
Brisbane Box,700 Brotherhood Way,37.7129218386335,-122.472360778797
Cherry Plum,142 Freelon St,37.7782839067098,-122.397716162585
Cherry Plum,502 Missouri St,37.7598868263257,-122.396360134213
New Zealand Xmas Tree,39 Seacliff Ave,37.7888760911971,-122.485466919461
Sycamore: London Plane,336 CHESTNUT ST,37.8043417066431,-122.40896922802
Brisbane Box,195X Main St,37.7912273690908,-122.394174082061
Swamp Myrtle,274 Duncan St,37.7462006070647,-122.426333530769
Brisbane Box,890 Ellis St,37.7839402754749,-122.420572992658
Sycamore: London Plane,1176 Harrison St,37.7743072233336,-122.407993322656
Cherry Plum,973 York St,37.7565865095655,-122.40848491366
New Zealand Xmas Tree,3800 21st St,37.7562729114835,-122.432565987226
Brisbane Box,201X Cashmere St,37.7365838606598,-122.386190822782
New Zealand Xmas Tree,1555 34th Ave,37.7580667844469,-122.49294092098
Brisbane Box,315 Buchanan St,37.7728985261808,-122.427319230894
Sycamore: London Plane,115 SURREY ST,37.7358194070146,-122.43465795136
Swamp Myrtle,1419 33rd Ave,37.7606430250034,-122.492041776178
Swamp Myrtle,183 Sadowa St,37.712249121486,-122.45840906025
Brisbane Box,3193 Pacific Ave,37.7916853880255,-122.447261249415
Sycamore: London Plane,951 Eddy St,37.7824914577563,-122.423391387015
Cherry Plum,534 04th St,37.7790327294989,-122.397541189965
Cherry Plum,90 Sussex St,37.7373112745557,-122.434380695131
Brisbane Box,931 South Van Ness Ave,37.7582458666636,-122.416715485625
New Zealand Xmas Tree,1400X La Salle Ave,37.733619283186,-122.385346808014
Swamp Myrtle,35 Chabot Ter,37.7775366565456,-122.451510221257
Swamp Myrtle,1696 Turk St,37.7799478268633,-122.436909084082
Swamp Myrtle,910 Hayes St,37.7759331658892,-122.431500251652
Sycamore: London Plane,722 Shotwell St,37.7566735396735,-122.415653012194
Sycamore: London Plane,300X Cornwall St,37.7849600251663,-122.462452399128
Swamp Myrtle,40 San Andreas Way,37.7337895410509,-122.463852902986
Swamp Myrtle,900 Gilman Ave,37.7174071975652,-122.386525620375
Sycamore: London Plane,4930 California St,37.7846165467047,-122.470509060453
Sycamore: London Plane,1000 Market St,37.7822858053101,-122.410369845025
New Zealand Xmas Tree,49 Seacliff Ave,37.7888363303163,-122.485819211038
Swamp Myrtle,4185 25th St,37.7496782989261,-122.433193959528
Swamp Myrtle,2658 San Jose Ave,37.7150337058231,-122.451480023989
Swamp Myrtle,1650 Broadway,37.7957066076266,-122.424415580821
Cherry Plum,150 Edgewood Ave,37.7626944045343,-122.45486735374
Sycamore: London Plane,3001 Clement St,37.7816388114384,-122.491458217519
Cherry Plum,131 Garfield St,37.7197370153769,-122.463805555403
Brisbane Box,2895 03rd St,37.7533511490547,-122.387659975838
Swamp Myrtle,170 Capistrano Ave,37.7281738980957,-122.43776471708
New Zealand Xmas Tree,,,
Sycamore: London Plane,553 Market St,37.790427527859,-122.399770767212
Cherry Plum,1939 11th Ave,37.7523179921346,-122.467698944624
New Zealand Xmas Tree,735 48th Ave,37.7744560808806,-122.509129185905
Brisbane Box,2013 Hyde St,37.7994275274066,-122.419187542977
Brisbane Box,208 Douglass St,37.7604682724893,-122.439411488062
Sycamore: London Plane,6242 California St,37.783977233395,-122.484744500147
Sycamore: London Plane,180X Richardson Ave,37.8002469952063,-122.446706141286
Brisbane Box,1775 Waller St,37.7682256152375,-122.452945399504
Swamp Myrtle,1979 18th Ave,37.7509836513844,-122.475252284769
Brisbane Box,2945 03rd St,37.7526475419723,-122.387591244262
New Zealand Xmas Tree,45 Day St,37.7430111407444,-122.423698745597
New Zealand Xmas Tree,1256 04th Ave,37.765075000343,-122.460923665692
Cherry Plum,187 17th Ave,37.7844782449816,-122.476545380717
Cherry Plum,11 Judah St,37.7622685359829,-122.462196960615
Brisbane Box,1399 Cesar Chavez St,37.7500712934283,-122.391391267014
Swamp Myrtle,1381 Quesada Ave,37.7298916593997,-122.385551125915
Brisbane Box,130 De Haro St,37.7682956086843,-122.402013969527
Cherry Plum,306 Park St,37.7363655631835,-122.419071143629
Brisbane Box,1173 Oak St,37.7727077478791,-122.438530276524
Sycamore: London Plane,5330 California St,37.7844339798848,-122.474868477503
Sycamore: London Plane,860 Eddy St,37.7828112216045,-122.421967791674
Cherry Plum,307 Santa Ana Ave,37.7316108811756,-122.467767077223
Swamp Myrtle,2699X San Jose Ave,37.7146228092354,-122.451596653727
Cherry Plum,728 20th St,37.7605455583769,-122.388840669387
Brisbane Box,399 Spear St,37.7897599269371,-122.390436232456
Brisbane Box,750X Holly Park Cir,37.7377657747455,-122.420796721492
Cherry Plum,419 Ortega St,37.7527103838918,-122.467910537955
Sycamore: London Plane,219 Brannan St,37.7830544819291,-122.390421609467
Brisbane Box,304 Spear St,37.7883735725194,-122.389013053532
Sycamore: London Plane,2222 Broadway,37.7945248157145,-122.43365867972
Cherry Plum,563 Ellsworth St,37.7362636335624,-122.414751994907
New Zealand Xmas Tree,1968 Eddy St,37.7805052882717,-122.440079878157
Brisbane Box,2190 03rd St,37.7622188817136,-122.388848683523
New Zealand Xmas Tree,575 Jersey St,37.7502131382163,-122.437848816697
Cherry Plum,1927 28th Ave,37.7513992507221,-122.486024209623
Sycamore: London Plane,397 05th St,37.7793321462044,-122.401995938922
New Zealand Xmas Tree,90 Scenic Way,37.7885519035966,-122.48668781569
Cherry Plum,207 Clement St,37.7830026560888,-122.461483229537
Sycamore: London Plane,2355X Geary Blvd,37.7828516547291,-122.441987525227
Sycamore: London Plane,285 San Anselmo Ave,37.733215414742,-122.465423806389
Cherry Plum,2210 Castro St,37.7438830550583,-122.433459593204
Cherry Plum,2659 22nd Ave,37.7380672824343,-122.478653433356
Cherry Plum,190 Saint Germain Ave,37.7574104630459,-122.451987363023
Brisbane Box,350Bldg #15 Haight St,37.772488871091,-122.428010274079
Cherry Plum,1615 Treat Ave,37.7446705958749,-122.412263607692
Swamp Myrtle,50 Rossmoor Dr,37.7307291972141,-122.473371303037
Brisbane Box,3623 17th St,37.7629181063962,-122.426935408363
Cherry Plum,493 Diamond St,37.7545044532675,-122.436522695193
Sycamore: London Plane,91X Mission St,37.7925907843409,-122.393869061553
Brisbane Box,3350 21st St,37.7568894659795,-122.422228444879
Brisbane Box,205 13th St,37.7697365039652,-122.417760336994
Swamp Myrtle,1560 TURK ST,37.780261199909,-122.43452555145
Sycamore: London Plane,3006 California St,37.7877138091859,-122.443951383666
New Zealand Xmas Tree,1064 Greenwich St,37.8013675809,-122.41757403601
Sycamore: London Plane,855 Battery St,37.7990918675768,-122.401235100386
Brisbane Box,2 Henry Adams St,37.7687617814598,-122.403987388801
New Zealand Xmas Tree,526 02nd Ave,37.7787691147608,-122.459732689005
Sycamore: London Plane,2030 Harrison St,37.7646055260983,-122.413131696747
Swamp Myrtle,2000 41st Ave,37.7494185989562,-122.499712087956
Swamp Myrtle,243 Oak St,37.7748488369521,-122.423421441872
New Zealand Xmas Tree,3030 Geary Blvd,37.7820458518086,-122.451727579321
New Zealand Xmas Tree,1400 Holloway Ave,37.721488901863,-122.473024952766
Swamp Myrtle,1455 Yosemite Ave,37.7252526334632,-122.389007552668
Brisbane Box,746 Jones St,37.7883479993951,-122.413415244417
Brisbane Box,473 Ellis St,37.7846363250032,-122.413953980706
Swamp Myrtle,2550 38th Ave,37.7393334739729,-122.495771511551
Brisbane Box,623 44th Ave,37.7767370803265,-122.505057450493
Sycamore: London Plane,747 Clayton St,37.7679777635665,-122.448301064094
Cherry Plum,36 Bache St,37.7344141585768,-122.417614475748
Swamp Myrtle,212 Granada Ave,37.7219682791959,-122.457092604754
Sycamore: London Plane,2430X Jackson St,37.7924775418689,-122.434493377265
Swamp Myrtle,284 Mallorca Way,37.8037296241878,-122.439267572342
Cherry Plum,89 Montcalm St,37.7467467347709,-122.406271889835
Cherry Plum,1700 Buchanan St,37.7856037113433,-122.429699722138
Brisbane Box,2701 Jones St,37.807547366773,-122.417458899419
Swamp Myrtle,1501x Illinois St,37.75125201898,-122.386553339378
Sycamore: London Plane,574 Alvarado St,37.7537886638356,-122.433700953244
New Zealand Xmas Tree,128 Roosevelt Way,37.7667950351809,-122.438304722205
Swamp Myrtle,4228 Geary Blvd,37.7811388420553,-122.464913650366
New Zealand Xmas Tree,111 Germania St,37.770580222183,-122.430614491306
Brisbane Box,33 Virginia Ave,37.7429326919899,-122.420858711776
New Zealand Xmas Tree,2534 Great Hwy,37.7391364720768,-122.506428594252
Swamp Myrtle,4275 Mission St,37.729049093647,-122.430847134016
Cherry Plum,52 Robblee Ave,37.7357116661186,-122.399222709682
Cherry Plum,1949 Hayes St,37.773560284404,-122.448477001794
New Zealand Xmas Tree,600 Keith St,37.7376310455329,-122.381885754546
Swamp Myrtle,75 Williams Ave,37.7294550480043,-122.394658605233
Sycamore: London Plane,1659 Fulton St,37.7760444944885,-122.444059770227
Sycamore: London Plane,5545 03rd St,37.7273498207281,-122.393234476852
Cherry Plum,52 Sotelo Ave,37.7493936419213,-122.463816504737
Sycamore: London Plane,1 Market St,37.7941912409866,-122.394961829643
Sycamore: London Plane,919 Divisadero St,37.7781884868855,-122.438553710633
Swamp Myrtle,800 Innes Ave,37.7311407003688,-122.374048535228
Brisbane Box,601 Van Ness Ave,37.7814424336723,-122.420718978724
Brisbane Box,111 Fell St,37.7762880815716,-122.419701996852
Swamp Myrtle,2490X 28th Ave,37.7409604754519,-122.485149538477
New Zealand Xmas Tree,125 Seacliff Ave,37.7886999017323,-122.487384762474
Swamp Myrtle,1909 Washington St,37.7927500360266,-122.424809162826
Swamp Myrtle,2900 Alemany Blvd,37.711563867747,-122.452827563661
New Zealand Xmas Tree,1075 Goettingen St,37.7187869832091,-122.403143599913
Brisbane Box,601 Franklin St,37.7798923726783,-122.421979848041
Brisbane Box,1199X Ingalls St,37.7305086962257,-122.381402471608
Swamp Myrtle,59 Brosnan St,37.7686097271445,-122.423521628772
Brisbane Box,2787 Pine St,37.7868568655877,-122.441649390834
Brisbane Box,1183 Jackson St,37.795001942039,-122.414423013911
Brisbane Box,400 Franklin St,37.7793725117777,-122.421711443551
Brisbane Box,1494 07th Ave,37.7605568782163,-122.463763003523
Cherry Plum,899 Hampshire St,37.7579287072573,-122.407718729952
Swamp Myrtle,2811 Buchanan St,37.7961137891791,-122.432008428246
New Zealand Xmas Tree,1100 Ulloa St,37.7415922713624,-122.467924058348
Swamp Myrtle,110 Colon Ave,37.7291081048575,-122.45555183137
Sycamore: London Plane,1176 Harrison St,37.7743554018026,-122.407932370205
Cherry Plum,31 Uranus Ter,37.7613769454142,-122.44545707
New Zealand Xmas Tree,1280 05th Ave,37.7646171002216,-122.4619722704
Brisbane Box,2501x Clay St,37.790590526381,-122.434631935029
Cherry Plum,2295 15th Ave,37.7452559256262,-122.471511306676
Cherry Plum,45 Newman St,37.7379260441648,-122.418499857351
Brisbane Box,700X Bosworth St,37.7337787461998,-122.434948555048
Sycamore: London Plane,1 Market St,37.7940688252683,-122.395111144077
New Zealand Xmas Tree,495 Keith St,37.7370851667986,-122.382371245383
Brisbane Box,648 Hawthorne St,37.7836786114195,-122.396491689759
Swamp Myrtle,1061 Divisadero St,37.7795059297703,-122.438798740374
Swamp Myrtle,183 Lakeshore Dr,37.7293793539098,-122.496654523481
Brisbane Box,902 Duboce Ave,37.7689905824786,-122.435292027503
Swamp Myrtle,705X San Jose Ave,37.7438076936648,-122.422567155652
Swamp Myrtle,4451 Mission St,37.7269314025361,-122.432973108737
Brisbane Box,20 Diana St,37.7308604059659,-122.396241685406
Cherry Plum,204 Addison St,37.7383748496202,-122.433025149602
Brisbane Box,85 Santa Monica Way,37.7384467036399,-122.463872853562
Sycamore: London Plane,1300X The Embarcadero,37.8035810516817,-122.401762341075
Sycamore: London Plane,1135 Divisadero St,37.7800097725211,-122.438923205225
Sycamore: London Plane,300 BROADWAY,37.7985153963044,-122.402557271527
Cherry Plum,242 Church St,37.7669041843981,-122.428982244692
Swamp Myrtle,80 Elmhurst Dr,37.7307300237066,-122.473310148521
Sycamore: London Plane,617 Howard St,37.7865254486227,-122.398409061451
Swamp Myrtle,1256 TURK ST,37.7808538079499,-122.429885412569
Cherry Plum,247 27th Ave,37.7847666228682,-122.487312263639
Sycamore: London Plane,1355 Market St,37.777280311357,-122.416365326852
Cherry Plum,334 Maple St,37.7873247822449,-122.455198536299
New Zealand Xmas Tree,133 Shipley St,37.780944316304,-122.401300174029
Swamp Myrtle,1745 18th Ave,37.7552335883705,-122.475556349142
Brisbane Box,993 South Van Ness Ave,37.7573653431599,-122.416629642654
Swamp Myrtle,4132 Anza St,37.7778795135457,-122.492699813236
New Zealand Xmas Tree,51 Madera St,37.755818440888,-122.39838319603
Brisbane Box,3773 Sacramento St,37.787124327035,-122.454763067438
New Zealand Xmas Tree,5424 Geary Blvd,37.7805474093832,-122.477832295425
Swamp Myrtle,2160 Lake St,37.7859221217586,-122.483002564391
New Zealand Xmas Tree,2032 McAllister St,37.7769362403837,-122.445608143481
Brisbane Box,1(REVISED) Church St,37.7703294028669,-122.429132262601
Sycamore: London Plane,3250 CESAR CHAVEZ ST,37.7484105018638,-122.415204699043
Cherry Plum,65 Loraine Ct,37.7798206090621,-122.456981767145
Sycamore: London Plane,3494 Jackson St,37.7903106384641,-122.45206291148
New Zealand Xmas Tree,83 Panorama Dr,37.7469361901044,-122.450958160054
New Zealand Xmas Tree,40X Roosevelt Way,37.7667688406226,-122.437448819102
New Zealand Xmas Tree,2425 GEARY BLVD,37.782677448329,-122.443177674296
Cherry Plum,569 Darien Way,37.7321142353711,-122.465490462334
Sycamore: London Plane,662 Hayes St,37.7764106062948,-122.427290486771
Swamp Myrtle,855 Naples St,37.7156249435034,-122.43507013959
Brisbane Box,258 Noe St,37.7650304572247,-122.433245129787
New Zealand Xmas Tree,124 Presidio Ave,37.7904526738072,-122.447356153964
Sycamore: London Plane,26 Lake St,37.7869829359761,-122.460038614593
New Zealand Xmas Tree,1468 18th Ave,37.760476762007,-122.475747276107
New Zealand Xmas Tree,280 Beacon St,37.7406385016668,-122.432470079036
New Zealand Xmas Tree,62 Paradise Ave,37.7354480419767,-122.439084768942
Brisbane Box,1161 Post St,37.7866307195164,-122.420908080131
Sycamore: London Plane,4302 24th St,37.7510656794535,-122.438849790481
Swamp Myrtle,3454X 19th Ave,37.7250492609916,-122.474754004974
Swamp Myrtle,687 Green St,37.7992578523185,-122.410453160888
Sycamore: London Plane,3301 Van Ness Ave,37.8066204157671,-122.425834753296
New Zealand Xmas Tree,2080X 20th Ave,37.7489791611356,-122.477110975835
Cherry Plum,255X Larch St,37.7823117048675,-122.421525889114
Sycamore: London Plane,57 Gilbert St,37.7740227704554,-122.403300234832
Sycamore: London Plane,977 Oak St,37.7733251798026,-122.435324460366
Swamp Myrtle,495 Connecticut St,37.7601724196148,-122.397055866002
Sycamore: London Plane,640 Anza St,37.780358969959,-122.453584792676
Brisbane Box,3602X Alemany Blvd,37.711749968047,-122.464293459283
Sycamore: London Plane,2828 Green St,37.7948950666008,-122.445722539074
Swamp Myrtle,2901 Ocean Ave,37.7325559212225,-122.477150408276
Swamp Myrtle,1535 Guerrero St,37.7466664972659,-122.42219084783
Brisbane Box,924 Valencia St,37.7580274231397,-122.421332203011
Sycamore: London Plane,2625 Steiner St,37.793484846902,-122.436527704986
Cherry Plum,334 Laidley St,37.7374597201827,-122.428790525383
Swamp Myrtle,2091 Golden Gate Ave,37.7777483261448,-122.444941755511
New Zealand Xmas Tree,267 Roosevelt Way,37.7657123135028,-122.440552291661
Swamp Myrtle,1158 Sutter St,37.7879025171415,-122.419452592213
Swamp Myrtle,3295 20th St,37.758853480135,-122.414510587204
Swamp Myrtle,13 Santa Ysabel Ave,37.727520267247,-122.439495203363
Swamp Myrtle,819 24th Ave,37.7740409418314,-122.483305137644
Cherry Plum,1342 11th Ave,37.7631289785391,-122.468324652372
New Zealand Xmas Tree,209 03rd Ave,37.7845877849513,-122.461406537674
Brisbane Box,1165 Laguna St,37.7817087679209,-122.427464910467
Brisbane Box,1 Henry Adams St,37.7691996810398,-122.403473604048
Swamp Myrtle,1960 Folsom St,37.7659492963405,-122.415458730511
Brisbane Box,1200 Plymouth Ave,37.724275915289,-122.456413186724
Brisbane Box,2358 Lombard St,37.7993966228015,-122.440475858599
Sycamore: London Plane,1 Newhall St,37.739190920851,-122.377789500691
Sycamore: London Plane,1010X Eddy St,37.7825311783633,-122.424249794839
Brisbane Box,76 Dorado Ter,37.7268282832611,-122.460600970181
Brisbane Box,942 South Van Ness Ave,37.7580672787755,-122.416895982052
Brisbane Box,2400 03rd St,37.7593566930642,-122.388599618104
Cherry Plum,438 Hugo St,37.7652142959667,-122.462523624421
New Zealand Xmas Tree,3333 California St,37.7868290555036,-122.449475716773
Swamp Myrtle,1454 27th Ave,37.7602710557087,-122.485416799297
Cherry Plum,505 Lyon St,37.7756186320467,-122.443084200577
Cherry Plum,55 VANDEWATER ST,37.8052163739487,-122.412754898161
Sycamore: London Plane,1837 STEINER ST,37.7863632835369,-122.435110085201
Brisbane Box,4947 03rd St,37.7332166283257,-122.391128759354
Cherry Plum,301 San Benito Way,37.7317458988107,-122.466856514598
Swamp Myrtle,1611 Moraga St,37.7558645059679,-122.480101744802
New Zealand Xmas Tree,297 Addison St,37.7400482914146,-122.434240478391
Sycamore: London Plane,1072 MARKET ST,37.7814245562543,-122.411466130985
Cherry Plum,195 07th St,37.7781718161017,-122.409458466633
Swamp Myrtle,324 Baker St,37.7740252743019,-122.44087572543
Swamp Myrtle,1959 Ocean Ave,37.7256645984102,-122.463563821039
Sycamore: London Plane,100 Green St,37.8004897553577,-122.401723788033
New Zealand Xmas Tree,300 Gold Mine Dr,37.7405427580332,-122.438749114996
Sycamore: London Plane,2526 Van Ness Ave,37.7989352394136,-122.423882184811
Brisbane Box,897X Gough St,37.7814929008439,-122.42399680549
Brisbane Box,2999X Polk St,37.8037902383764,-122.424145173625
New Zealand Xmas Tree,6442 Geary Blvd,37.7800579063209,-122.488646014596
Sycamore: London Plane,15 Walnut St,37.7912404763261,-122.449394989911
Brisbane Box,77 Van Ness Ave,37.7760628936152,-122.419850178847
Cherry Plum,1287 10th Ave,37.764348608513,-122.467502106342
Swamp Myrtle,2000 Post St,37.7849688924255,-122.435106743694
Sycamore: London Plane,1999 Van Ness Ave,37.7934180074888,-122.423116924733
